Num_Registre,Nom,Responsable,Adreca,Telefon,Email,Barri,Districte_Govern,Desactualitzat,Seccio,Grup,ubicacio_location_lat,ubicacio_location_lng,CODI_ENS,NOM_ENS
140.0,AGRUPACIÓ SARDANISTA TARRAGONA DANSA,Alfred Abad Gascón,"Avda. Catalunya, 25,ESC. A, 5È 1A 43002 Tarragona",977215935-609607481,astgn@tinet.org,,Eixample,No,Culturals,"Dansa, esbarts i colles sardanistes",41.1208403,1.2518788,4314820002,AJUNTAMENT DE TARRAGONA
141.0,Col.legi Oficial de Treball Social de Catalunya-Delegació Tarragona,Emma Pérez Pla,"CR de Barcelona, núm . 9, baixos, 1a. 43001 Taragona",977229369,tarragona@tscat.com,,Centre,No,"Econòmiques, Ocupacionals i Sindicals",Col·legis Professionals,41.1116197,1.2513895,4314820002,AJUNTAMENT DE TARRAGONA
146.0,Joves d'Esquerra Verda,GABINO MARTÍNEZ MUÑOZ,"CR Santa Joaquima de Vedruna, 8-A 43002 Tarragona",977216329,tarragona@iniciativa.cat,CENTRE TARRAGONA,Eixample,Sí,"Polítiques, Ideològiques i Religioses",Partits polítics,41.1200733,1.2478567,4314820002,AJUNTAMENT DE TARRAGONA
147.0,Noves Generacions del Partit Popular de Tarragona,Carlos Joaquín Pastor García,"C/ Eivissa, núm. 6, baixos 43005 Tarragona",977224653,nngg@pptarragona.com,CENTRE TARRAGONA,Centre,Sí,"Polítiques, Ideològiques i Religioses",Partits polítics,41.1137388,1.2453183,4314820002,AJUNTAMENT DE TARRAGONA
148.0,CLUB ESPORTIU LA FLORESTA,Pablo Pedro González Abad,"C/ Montsant, núm. 32 43006 Tarragona",629210105 - 662260190,futbolpablomania@yahoo.es,FLORESTA (LA),Ponent,No,Esportives,Clubs Esportius,41.1276736,1.2116044,4314820002,AJUNTAMENT DE TARRAGONA
149.0,ASS. DE JUBILATS I PENSIONISTES DE LA FLORESTA,Joan José Rodríguez Sánchez,LOCAL SOCIAL LA FLORESTA S/N 43006 TARRAGONA,977550241,llarlafloresta@gmail.com,FLORESTA (LA),Ponent,No,Comunitàries / Cíviques,Gent Gran i Jubilats,41.1262949,1.2118528,4314820002,AJUNTAMENT DE TARRAGONA
152.0,UNIÓ DE JOVES- TARRAGONA,,"P. JACINT VERDAGUER,6,1R.B. 43003 TARRAGONA",977230893,,,Centre,No,Comunitàries / Cíviques,Entitats Juvenils,41.1152088,1.2552223,4314820002,AJUNTAMENT DE TARRAGONA
154.0,UNIÓ DE COMERCIANTS DE TORREFORTA,,"CR. D'AMPOSTA, 19 (TORREFORTA) 43006 TARRAGONA",977548680,,TORREFORTA,Ponent,Sí,"Econòmiques, Ocupacionals i Sindicals",Associacions de comerciants,41.1191298,1.2164693,4314820002,AJUNTAMENT DE TARRAGONA
155.0,CLUB DE RUGBY TARRAGONA,JORDI  BRESÓ I COCH,c/ESTANISLAU FIGUERES 22 bis 43003 TARRAGONA,605063338-687814141,info@rugbytarragona.com,CENTRE TARRAGONA,Centre,No,Esportives,Clubs Esportius,41.1178914,1.2506035,4314820002,AJUNTAMENT DE TARRAGONA
158.0,CORAL AUGUSTA,JOSE MARTINEZ TURON,"PL.CASTELLERS,2 (ESGL.ST.FRUCTUÓS)APART.C.1185 43080 TARRAGONA",977239178,josepalopa@hotmail.com,,Eixample,Sí,Culturals,Corals,41.1209978,1.252508,4314820002,AJUNTAMENT DE TARRAGONA
167.0,Unió Intercomarcal de Comissions Obreres (CCOO),Mercè Puig Cañellas,"C/ August, num. 48, baixos 43003 Tarragona",977228396,tarragona@ccoo.cat,,Centre,No,"Econòmiques, Ocupacionals i Sindicals",Centrals Sindicals,41.1171776,1.2508626,4314820002,AJUNTAMENT DE TARRAGONA
171.0,Federació Catalana de Basquetbol,Joan Cortina i Badoch,"C/ Soler, num. 22 43005 Tarragona",977226620,adm.tarragona@basquetcatala.cat,CENTRE TARRAGONA,Centre,No,Esportives,Federacions Esportives,41.1136012,1.248436,4314820002,AJUNTAMENT DE TARRAGONA
172.0,Club Juvenil Montroig,Javier Buqueras Vila,"C/ Sant Antoni Maria Claret, 27, Baixos   43002 Tarragpna",977226813,clubmontroig@gmail.com,,Eixample,No,Comunitàries / Cíviques,Entitats Juvenils,41.1209949,1.24618,4314820002,AJUNTAMENT DE TARRAGONA
173.0,ASSOCIACIÓ AMICS DE L'HOSPITAL SANT PAU I SANTA TECLA,Fèlix Adseries Escarrè,"RAMBLA VELLA, 14 43003 TARRAGONA",977259928,amics@xarxatecla.cat,CENTRE TARRAGONA,Centre,Sí,Socials,Altres entitats d'ajuda,41.1163005,1.2549226,4314820002,AJUNTAMENT DE TARRAGONA
176.0,CLUB TAU DE TIR AMB ARC,MIGUEL SIMON MAROTO,Apartat de correus 1164  TARRAGONA,638847014 - 977225371,clubtau@tinet.org,,,No,Esportives,Clubs Esportius,41.1188827,1.2444909,4314820002,AJUNTAMENT DE TARRAGONA
178.0,Ràdio Club del Tarragonès,Manel Salcedo Barber,"Camí Muntanya de l'Oliva, núm. 17   43007 Tarragona",620199038 / 660524822,info@ea3rcy.org,,Eixample,No,"Oci, Lleure, Agrupaments i Centres d'Esplai",Col·leccionisme i Grups Temàtics,41.1271356,1.2500852,4314820002,AJUNTAMENT DE TARRAGONA
179.0,Unió Territorial de Tarragona UGT,Joan Llort Vallès,"Cr. d'Ixart, núm. 11, 1ª planta, 43003 Tarragona",977213131,ugt1@tarragona.ugt.org,CENTRE TARRAGONA,Centre,No,"Econòmiques, Ocupacionals i Sindicals",Centrals Sindicals,41.1170587,1.250908,4314820002,AJUNTAMENT DE TARRAGONA
182.0,AMPA Col·legi Sant Domènec,Núria Comas Lou,"C/ Rovira i Virgili, 16  43002 Tarragona",977216151,ampa@dominiques.cat,CENTRE TARRAGONA,Eixample,Sí,"Estudis, Formació i Recerca",Associacions de Mares i Pares,41.1190099,1.2505803,4314820002,AJUNTAMENT DE TARRAGONA
184.0,AMPA Escola Serrallo,Mª Paz Amador Tapia,"Pg. de la Independència, 2  43004 Tarragona",977228876,ampaserrallo@tinet.org,SERRALLO,Eixample,Sí,"Estudis, Formació i Recerca",Associacions de Mares i Pares,41.1129712,1.2391012,4314820002,AJUNTAMENT DE TARRAGONA
186.0,AMPA Col·legi Públic Camp Clar,Mª José Velázquez Naranjo,"Urb. Verge del Pilar, s/n (CEIP Camp Clar)  43006 Tarragona",977548280,ceip-campclar@xtec.net,VERGE DEL PILAR,Ponent,Sí,"Estudis, Formació i Recerca",Associacions de Mares i Pares,41.116128718201,1.2115075682617,4314820002,AJUNTAMENT DE TARRAGONA
187.0,CLUB DE VOLEIBOL SANT PERE I SANT PAU,DIONISIO CAMACHO BARTOLÍ,"TORRE SANT PAU, LOCAL 3- URB.ST,PERE I ST.PAU 43007 TARRAGONA",977200803,gerencia@spispvoleibol.com,SANT PERE I SANT PAU,Nord,Sí,Esportives,Clubs Esportius,41.1398048,1.2539561,4314820002,AJUNTAMENT DE TARRAGONA
188.0,AMPA La Salle Torreforta,,"C/ Sant Benilde, 15  43006 Tarragona",618497261 - 977543209,ampalasalletorreforta@gmail.com,TORREFORTA,Ponent,Sí,"Estudis, Formació i Recerca",Associacions de Mares i Pares,41.1202852,1.2126495,4314820002,AJUNTAMENT DE TARRAGONA
189.0,AMPA de l'Escola de Pràctiques,Joan Serra Fernàndez,"Ctra. de Valls, s/n  43007 Tarragona",977217711,ampapractiques@gmail.com,ZONA EDUCACIONAL,Nord,Sí,"Estudis, Formació i Recerca",Associacions de Mares i Pares,41.1322335,1.2417501285889,4314820002,AJUNTAMENT DE TARRAGONA
191.0,AMNISTIA INTERNACIONAL,JOSEP M. FRANCISCO CASTILLO,"C/PONS D'ICART, S/N.H.ENT.LOC.5(A.CORREUS.256) 43002 TARRAGONA",629793279,tarragona@amnistiacatalunya.org,,,Sí,Cooperació / interacció,Cooperació i Drets Humans,41.1134702,1.2531168,4314820002,AJUNTAMENT DE TARRAGONA
193.0,AMPA IES Martí i Franquès,Ignacio García Forcada,"C/ Enric d'Ossó, 3  43005 Tarragona",977240214,ampamartifranques@gmail.com,,Eixample,Sí,"Estudis, Formació i Recerca",Associacions de Mares i Pares,41.1197031,1.2410295,4314820002,AJUNTAMENT DE TARRAGONA
194.0,Associació Cultural del Gremi de Pagesos de Sant Llorenç i Sant Isidre,Raül Font-Quer Plana,"C/ de l'Arc de Sant Llorenç, núm. 7 43003 Tarragona",977242967,administracio@gremidepagesos.cat,PART ALTA,Centre,No,Culturals,Altres entitats culturals,41.1193605,1.2594104,4314820002,AJUNTAMENT DE TARRAGONA
197.0,AMPA Institut d'Educació Secundaria Pons d'Icart,Anna Roigé Pijuan,"C/ Assalt, núm. 4  43003 Tarragona",------,ampa.iespons@gmail.com,CENTRE TARRAGONA,Centre,No,"Estudis, Formació i Recerca",Associacions de Mares i Pares,41.1170052,1.252587,4314820002,AJUNTAMENT DE TARRAGONA
198.0,AMPA Col·legi Públic Ntra. Sra. del Miracle,Meritxell Piqué Oliva,"C/ Arce Ochotorena, s/n 43003 Tarragona",646240400,afamiracle@gmail.com,MIRACLE (EL),Llevant,No,"Estudis, Formació i Recerca",Associacions de Mares i Pares,41.1146813,1.2595219,4314820002,AJUNTAMENT DE TARRAGONA
199.0,AMPA Col·legi Públic Riu Clar,,"Barri Riu Clar, s/n - Col·legi Públic Riu Clar  43006 Tarragona",977548109,,RIU CLAR,Ponent,No,"Estudis, Formació i Recerca",Associacions de Mares i Pares,41.119829010532,1.2253207603271,4314820002,AJUNTAMENT DE TARRAGONA
201.0,MANS UNIDES - TARRAGONA,Esther Freijanes Sangroniz,"Rambla Nova, núm. 119, Esc. B, 1er. 1a. 43001 Tarragona",977244078,tarragona@mansunides.org,CENTRE TARRAGONA,Centre,No,Cooperació / interacció,Cooperació i Drets Humans,41.1184707,1.2473023,4314820002,AJUNTAMENT DE TARRAGONA
203.0,AV del Serrallo,JUAN FRANCISCO COBO LERENA,Moll de Pescadors s/n (Edif. Espai Entitats Serrallo) 43004 Tarragona,605092261,veinsdelserrallo@gmail.com,SERRALLO,Centre,No,Comunitàries / Cíviques,Associacions de Veïns,41.1095574,1.2419948,4314820002,AJUNTAMENT DE TARRAGONA
204.0,AMPA Col·legi Lestonnac-L'Ensenyança,Josep Ma Galià Tejerina,"C/ Arc de Sant Llorenç, 2  43003 Tarragona",977232519,ampalestonnac@tinet.org,PART ALTA,Centre,Sí,"Estudis, Formació i Recerca",Associacions de Mares i Pares,41.1198691,1.2594333,4314820002,AJUNTAMENT DE TARRAGONA
207.0,Colla Castellera Xiquets del Serrallo,Josep Ramon Tules Armela,"Moll de Costa, núm. 1,  43004 TARRAGONA",678096453,info@xiquetsdelserrallo.cat,SERRALLO,Centre,No,Culturals,Colles castelleres i grups de grallers,41.1101956,1.2440893,4314820002,AJUNTAMENT DE TARRAGONA
208.0,Agrupació Ball d'en Serrallonga de Tarragona,Ricard Fernández Pascual,"Via Augusta, núm. 4  43003 Tarragona",669951568,balldenserrallonga@gmail.com,MIRACLE (EL),Llevant,No,Culturals,Seguici popular i tradicions locals,41.1159564,1.2587149,4314820002,AJUNTAMENT DE TARRAGONA
210.0,Societat Filatèlica i Numismàtica de Tarragona (SOFINUTA),Josep Reverte Garcia,"AV. RAMÓN Y CAJAL, 71, BAIXOS",,,,,Sí,"Oci, Lleure, Agrupaments i Centres d'Esplai",Col·leccionisme i Grups Temàtics,41.1163052,1.2384779,4314820002,AJUNTAMENT DE TARRAGONA
217.0,AV Residencial Palau / Torres Jordi,Belen Uruen Pueyo,"C/ Xavier Montsalvatge, 7, Esc. B, Baixos   43005 Tarragona",667413314 - 695812444,aavvtorresjordi@gmail.com,CENTRE TARRAGONA,Eixample,No,Comunitàries / Cíviques,Associacions de Veïns,41.1116377,1.2393837,4314820002,AJUNTAMENT DE TARRAGONA
218.0,AMPA Col·legi Públic Saavedra,Josep Mª Farrús Ortiz,"Via de l'Imperi, s/n  43003 Tarragona",977237619,ampaescolasaavedra@gmail.com,CENTRE TARRAGONA,Centre,Sí,"Estudis, Formació i Recerca",Associacions de Mares i Pares,41.1174798,1.2532128,4314820002,AJUNTAMENT DE TARRAGONA
219.0,AV. del Cr. Monestir de Poblet i Voltants,Isabel Querol Garcia,"C/ de la Reina Maria Cristina, 34 baixos, 43002 Tarragona",647515432,monestirpoblet@tinet.org,CENTRE TARRAGONA,,No,Comunitàries / Cíviques,Associacions de Veïns,41.1191462,1.2528184,4314820002,AJUNTAMENT DE TARRAGONA
220.0,Associació Tarragona Bonsai,Consolación García Pérez,"Camí del Pont del Diable, s/n Centre Cívic St.Pere i St.Pau 43007 Tarragona",655859466 - 654459405,astgnbonsai@tinet.org,CENTRE TARRAGONA,Centre,No,"Oci, Lleure, Agrupaments i Centres d'Esplai",Col·leccionisme i Grups Temàtics,41.1379035,1.2507022,4314820002,AJUNTAMENT DE TARRAGONA
221.0,"T.O.C. - TELEFONOS,OCIO Y CULTURA",ANDRÉS BORRÁS MOLLEDO,"AV DE RAMON Y CAJAL, 44 - 1R - A 43004 TARRAGONA",977242424,toc.telefonos.ocio.y.cultura@gmail.com,CENTRE TARRAGONA,Eixample,Sí,Culturals,Altres entitats culturals,41.1160438,1.2456986,4314820002,AJUNTAMENT DE TARRAGONA
222.0,Reial Societat Arqueològica Tarraconense,Joan Vianney Maria Arbeloa Rigau,"CR. Major, núm. 35, 1er. 43003 Tarragona",977233789 - 977239307,informacio@arqueologica.org,PART ALTA,,Sí,Culturals,Promoció i difusió Patrimoni Cultural,41.1179815,1.2574283,4314820002,AJUNTAMENT DE TARRAGONA
224.0,GRUP CULTURAL DEL CARME,FRANCESC  CABALLE,"CR.ASSALT,11 43003 TARRAGONA",977237312,peremartorell@carmelcat.cat,,Centre,Sí,Culturals,Altres entitats culturals,41.1167364,1.2521682,4314820002,AJUNTAMENT DE TARRAGONA
225.0,ASSOCIACIÓ DE COMERCIANTS PONENT,NEUS MONCUSÍ VALLDOSERA,"PLAÇA PONENT, 4 43001 TARRAGONA",977244717,associacioponent@hotmail.com,,Centre,Sí,"Econòmiques, Ocupacionals i Sindicals",Associacions de comerciants,41.1142121,1.2473877,4314820002,AJUNTAMENT DE TARRAGONA
228.0,SOCIETAT CORAL L'ÀNCORA,,"CR.FORTUNY, 23 43001 TARRAGONA",977211148,corlancora@tinet.org,,Centre,Sí,Culturals,Corals,41.1146349,1.250495,4314820002,AJUNTAMENT DE TARRAGONA
230.0,Agrupació de Portadors dels Nanos Vells de Tarragona,Jorge Pérez de la Torre,"C/ Escultor Verderol, núm. 10, Esc. 3, 2n 2a  43002 Tarragona",628250235 - 609383349,nanosvellstgn@gmail.com,TARRAGONA,Llevant,No,Culturals,Seguici popular i tradicions locals,41.1220415,1.2549226,4314820002,AJUNTAMENT DE TARRAGONA
231.0,CONSELL DE LA JOVENTUT DE TARRAGONA,LINO GIL GIL,"C/ HIGINI ANGLES, 10,ÀTIC,2ª,E.ESQ. 43001 TARRAGONA",661769287 - 977229541,,,Eixample,No,Comunitàries / Cíviques,Entitats Juvenils,41.1176053,1.2451432,4314820002,AJUNTAMENT DE TARRAGONA
235.0,Ateneu de Tarragona,Jordi Freixa Querol,"C/ de Sant Magí, núm. 4, baixos 43004 Tarragona",977233160 - 607808092,ateneudetarragona@tinet.cat,PART ALTA,Centre,No,Culturals,Altres entitats culturals,41.1129085,1.2504773,4314820002,AJUNTAMENT DE TARRAGONA
236.0,ASS. TERCERA EDAT DE CAMP CLAR,Máximo Cuentra Aures,"C/ RIU LLOBREGAT,NÚM.9. CAMP CLAR 43006 TARRAGONA",977554697,amorines1946@gmail.com,CAMPCLAR,Ponent,No,Comunitàries / Cíviques,Gent Gran i Jubilats,41.1171159,1.2048316,4314820002,AJUNTAMENT DE TARRAGONA
237.0,AV del Barri del Miracle de Tarragona,Maria del Claustre Llasera Hernández,"Via Augusta, núm. 43 43003 Tarragona",,,MIRACLE (EL),Llevant,No,Comunitàries / Cíviques,Associacions de Veïns,41.1162498,1.261078,4314820002,AJUNTAMENT DE TARRAGONA
238.0,CERADAI CATALUNYA,Josep Mª. Ferran Torrent,"CR DE PERE MARTELL, 27 -4t. 1a 43005 TARRAGONA",977223268,info@cooppel.org,,Eixample,Sí,Socials,Altres entitats d'ajuda,41.1158083,1.2439431,4314820002,AJUNTAMENT DE TARRAGONA
240.0,AMPE-TARRAGONA SINDICAT INDEPENDENT,Daniel Higuera Ardid,"CR D'AUGUST,5 - 5È - 3ª 43003 TARRAGONA",977244458,tarragona@anpe.es,CENTRE TARRAGONA,Centre,Sí,"Econòmiques, Ocupacionals i Sindicals",Centrals Sindicals,41.1156767,1.2544879,4314820002,AJUNTAMENT DE TARRAGONA
242.0,ESPLAI DEL SERRALLO DEL GREMI DE MAREJANTS,JOSEP RAMON GARCIA BORGES,"C/SANT PERE,45,BAIXOS (GREMI DE MAREJANTS) 43004 TARRAGONA",977235299 - 628890869,esplaidelserrallo@gmail.com,SERRALLO,Centre,Sí,"Oci, Lleure, Agrupaments i Centres d'Esplai",Agrupaments i Centres d'Esplai,41.1099058,1.2407357,4314820002,AJUNTAMENT DE TARRAGONA
244.0,COL.LECTIU DE DONES CASC ANTIC, ,"PUIG D'EN SITGES, 17, BAIXOS,ESQUE. 43003 TARRAGONA",977237491,,PART ALTA,Centre,No,Comunitàries / Cíviques,Dones,41.1188633,1.2607489,4314820002,AJUNTAMENT DE TARRAGONA
248.0,CÍRCULO CULTURAL TAURINO Y ESCUELA DE TAUROMAQUIA,,"Cr. del Lleó, 3, 43004 TARRAGONA",977757120,angelrubio@hotmail.es,,,Sí,Culturals,Altres entitats culturals,41.1105214,1.2491678,4314820002,AJUNTAMENT DE TARRAGONA
249.0,SOCIETAT PROTECTORA D'ANIMALS I PLANTES DE TARRAGONA,Mª ROSA MONTSERRAT PRATS,CR DEL SOFRE 43006 TARRAGONA,653073713,laprotectora@gmail.com,,Ponent,Sí,"Medi Ambient, Ecologia i Sostenibilitat",Protecció Animal / Espècies en perill,41.1389727,1.2231355,4314820002,AJUNTAMENT DE TARRAGONA
251.0,Cercle d'Estudis Històrics i Socials Guillem Oliver del Camp de Tarragona,Jordi Piqué Padró,"Av. Vidal i Barraquer, Espai Tabacalera, M2  43005 Tarragona",977296230,info@guillemoliver.com,CENTRE TARRAGONA,Eixample,Sí,"Estudis, Formació i Recerca","Grups Recerca, Investigació i Documentació",41.1161485,1.2402053,4314820002,AJUNTAMENT DE TARRAGONA
253.0,ASOCIACIÓN DE MUJERES DE LA GRANJA,Maria Grima González,"C/ GRAN CANARIA,37, BAIXOS. URB.LA GRANJA 43006 TARRAGONA",626642809,mariagr50@hotmail.es,GRANJA (LA),Ponent,No,Comunitàries / Cíviques,Dones,41.1206118,1.2120195,4314820002,AJUNTAMENT DE TARRAGONA
256.0,Colla de Diables Voramar del Serrallo i Víbria de Tarragona,Francisco Rodriguez Lorenzo,Moll Pesquer s/n; Espai Entitats El Serrallo  43004 Tarragona,656860536-676556476,info@diablesvoramar.com,SERRALLO,Centre,No,Culturals,Seguici popular i tradicions locals,41.1098715,1.2449306,4314820002,AJUNTAMENT DE TARRAGONA
260.0,CLUB ORNITOLÒGIC DE TARRAGONA,FELIPE GONZÁLEZ IBÁÑEZ,"BLOC 8, CAMISAS, BAIXOS 1.BARRI DEL PILAR 43006 TARRAGONA",977226718,cotarragona@gmail.com,VERGE DEL PILAR,Ponent,Sí,Esportives,Entitats esportives,41.1165348,1.2125717,4314820002,AJUNTAMENT DE TARRAGONA
265.0,AV del Port de Tarragona,Carme Puig Nuñez,"CR Reial, núm. 9 baixos 43004 Tarragona",977241050-640816730,aavvdelport@hotmail.com,,Centre,No,Comunitàries / Cíviques,Associacions de Veïns,41.1110161,1.2485034,4314820002,AJUNTAMENT DE TARRAGONA
266.0,AV Verge del Carme,Mª Carmen Tudela Fusté,"C/ de Francesc Bastos, 3, Baixos   43005 Tarragona",877064849 - 601470642,vergedelcarme@gmail.com,CENTRE TARRAGONA,Eixample,No,Comunitàries / Cíviques,Associacions de Veïns,41.1157635,1.2423767,4314820002,AJUNTAMENT DE TARRAGONA
268.0,FUNDACIÓ UNICEF-COMITÉ ESPAÑOL,DOLORS FONTANA MILÀ,"C/ PIN I SOLER,3, BAIXOS 43002 TARRAGONA",977229656,tarragona@unicef.es,,Eixample,Sí,Cooperació / interacció,Cooperació i Drets Humans,41.1198538,1.2497613,4314820002,AJUNTAMENT DE TARRAGONA
272.0,SOCIETAT ESPORTIVA DE PESCADORS DE CANYA DE TARRAGONA,JOSEP MARIA MARTÍ I VENDRELL,"CR DE SMIT, 11 BAIXOS 43001 TARRAGONA",977226851,sepctarragona@hotmail.com,SERRALLO,Centre,Sí,Esportives,Entitats esportives,41.111254,1.2488788,4314820002,AJUNTAMENT DE TARRAGONA
273.0,AV del C/ Goya,Antonio Villalobos Rodríguez,"C/ Goya, núm. 3, Baixos   43005 Tarragona",669521123,avgoya@tinet.cat,CENTRE TARRAGONA,Eixample,No,Comunitàries / Cíviques,Associacions de Veïns,41.1233198,1.2409456,4314820002,AJUNTAMENT DE TARRAGONA
274.0,Associació Cultural Gent Gran de Tarragona,Montserrat Bosch Angles,"Plaça Pallol, núm. 3 43003 Tarragona",634040471,ggtarragonaurv@gmail.com,PART ALTA,Centre,No,Comunitàries / Cíviques,Gent Gran i Jubilats,41.1181811,1.2550551,4314820002,AJUNTAMENT DE TARRAGONA
276.0,Ball de Bastons de Tarragona,Lidia Gil Recasens,"C/ Santes Creus, 7, local 1  43003 Tarragona",697718060,balldebastonstarragona@gmail.com,PART ALTA,Centre,No,Culturals,Seguici popular i tradicions locals,41.1185778,1.2597369,4314820002,AJUNTAMENT DE TARRAGONA
280.0,CASINO DE TARRAGONA,RAUL ANGEL NAVARRO ROLDÁN,"C/ST.ANTONI Mª CLARET,23 43005 TARRAGONA",977236519,casinoculturaltgna@gmail.com,CENTRE TARRAGONA,Eixample,Sí,Culturals,Altres entitats culturals,41.1210512,1.2465554,4314820002,AJUNTAMENT DE TARRAGONA
281.0,CLUB BILLAR TARRAGONA,ISIDRE ROBLEDO GONZALEZ,PL.I.TARRACO S/N-ESTACIO AUTOBUSOS 43005 TARRAGONA,977227795,emal@tinet.org,,Eixample,Sí,Esportives,Clubs Esportius,41.1192872,1.2462302,4314820002,AJUNTAMENT DE TARRAGONA
282.0,Colla Castellera Sant Pere i Sant Pau,Raul de la Fuente Tenor,"C/ A, s/n Sant Pere i Sant Pau) 43007 Tarragona",977200098,presidencia@cspisp.cat,SANT PERE I SANT PAU,Centre,No,Culturals,Colles castelleres i grups de grallers,41.137687692492,1.2536409552948,4314820002,AJUNTAMENT DE TARRAGONA
283.0,FORUM TARRAGONA,FRANCESC XAMMAR,"ENCINA , 15, BAIXOS 4A.  43006 TARRAGONA",977547339,pxam@jesuites.net,FLORESTA (LA),,Sí,Culturals,Altres entitats culturals,41.125531182423,1.2133226505402,4314820002,AJUNTAMENT DE TARRAGONA
284.0,Associació Teatral La Golfa,Eduard Cornadó Musté,"CR RAMBLA VELLA, 22 - 24, 4t 2a 43003 TARRAGONA",,cialagolfa@gmail.com,CENTRE TARRAGONA,Centre,No,Culturals,Grups i Tallers de Teatre,41.1168968,1.2538781,4314820002,AJUNTAMENT DE TARRAGONA
286.0,ASSOCIACIÓ LÚDICA COLLA LA BOTA,Joan García Margol,"C/ SOLER,22, 1R.-B 43001 TARRAGONA",646643371,collalabota@gmail.com,,Centre,Sí,Culturals,Carnaval,41.1136012,1.248436,4314820002,AJUNTAMENT DE TARRAGONA
288.0,ASS. GITANA DE TARRAGONA,Francesc Ferreres Ximenis,"BAIXADA PEIXATERIAS,19 BAIXOS 43003 TARRAGONA",695146297,info@gitanos.cat,PART ALTA,Centre,Sí,Cooperació / interacció,D'integració i cohesió,41.1164044,1.2572864,4314820002,AJUNTAMENT DE TARRAGONA
290.0,Associació de Veïns  Torrenova,Inmaculada Arriaza Sanchez,"C/Riu Montsant, 3, local 20 (Tarragona)",977544645,avvtorrenova@gmail.com,CAMPCLAR,Ponent,No,Comunitàries / Cíviques,Associacions de Veïns,41.1166606,1.2111756,4314820002,AJUNTAMENT DE TARRAGONA
292.0,ASSOCIACIÓ DE VENEDORS DEL MERCAT CENTRAL DE TARRAGONA,MARIA VIRGILI,"PLAÇA CORSINI, 2 - 2BIS -2n 1a 43001 TARRAGONA",685814628,avmercattgn@tinet.org,CENTRE TARRAGONA,Centre,Sí,"Econòmiques, Ocupacionals i Sindicals",Associacions de comerciants,41.1154495,1.2499865,4314820002,AJUNTAMENT DE TARRAGONA
293.0,ASSOCIACIÓ VENEDORS MERCAT MUNICIPAL DE TORREFORTA,,C/ Amposta s/n - Mercat de Torreforta 43006 Tarragona,699923594 - 977549089,,TORREFORTA,Ponent,No,"Econòmiques, Ocupacionals i Sindicals",Associacions de comerciants,41.118562,1.2165481,4314820002,AJUNTAMENT DE TARRAGONA
295.0,Creu Roja Joventut,Ramon Grau Budesca,"Carretera de Valls, núm. 7 43007 Tarragona",977244769 - 977250244,tarragona@creuroja.org,CENTRE TARRAGONA,Eixample,No,Comunitàries / Cíviques,Entitats Juvenils,41.1321229,1.2398168,4314820002,AJUNTAMENT DE TARRAGONA
296.0,CLUB ATLETISME TARRAGONA,JOAN  BARDINA TOMÁS,"CR DEL GENERAL CONTRERAS,10 ENTR.4ª 43004 TARRAGONA",977218628,cat@clubatletismetarragona.cat,,Centre,Sí,Esportives,Clubs Esportius,41.1121399,1.251986,4314820002,AJUNTAMENT DE TARRAGONA
297.0,AV La Catedral,Jordi Ferré Fibla,"CR. Mediona, núm. 30, 2n 43003 Tarragona",977232309,motorroad@gmail.com,PART ALTA,Centre,No,Comunitàries / Cíviques,Associacions de Veïns,41.1185689,1.2563191,4314820002,AJUNTAMENT DE TARRAGONA
299.0,Club Montsant de Curses d'Orientació,Nicolas Corgnet,"C/ Pi i Maragall, núm. 32, 4art. 1a. 43007 Tarragona",681369495,info@clubmontsant.org,,Centre,No,Esportives,Entitats esportives,41.1173,1.25964,4314820002,AJUNTAMENT DE TARRAGONA
301.0,AV. Molnàs - Solimar,Anna MAria Sole Ramos,"C/Major, s/n 43007 Tarragona",,aavvsolimar@gmail.com,SOLIMAR,Llevant,No,Comunitàries / Cíviques,Associacions de Veïns,41.1355266,1.3061798,4314820002,AJUNTAMENT DE TARRAGONA
302.0,ASSOCIACIÓ CULTURAL MOS CANTARS,MARIA CARME MAS MORILLAS,"CR DE FORTUNY, 23 43001 TARRAGONA",696462663,moscantars@tinet.cat,CENTRE TARRAGONA,Centre,No,Culturals,Corals,41.1146349,1.250495,4314820002,AJUNTAMENT DE TARRAGONA
303.0,COLECTIVO MUJERES PARC RIU CLAR,,LOCAL SOCIAL PARC RIU CLAR S/N 43006 TARRAGONA,977540787,,RIU CLAR - PARC,Ponent,No,Comunitàries / Cíviques,Dones,41.123577053274,1.219192563472,4314820002,AJUNTAMENT DE TARRAGONA
